head,tail
61352,66734
61352,66736
61352,66737
61352,66738
61352,66739
61352,67546
61352,67547
61352,67548
61352,67549
61352,67550
61352,67551
61352,67552
61352,67553
61352,67554
61352,67556
61352,67557
61352,67558
61352,67559
61352,67560
61352,67561
61352,67562
61352,67563
61352,67564
61352,67565
61352,67566
61352,67568
61352,67569
61352,67570
61352,67575
61352,67601
61352,68715
61352,68724
61352,70686
61352,74009
61352,75557
61352,75575
61352,76154
61352,76166
61352,76239
61352,76245
61352,76255
61352,79309
61352,79368
61352,79386
61352,82570
61352,82578
61352,84617
61352,84682
61352,86686
61352,86770
61352,90311
61352,124835
61353,61354
61353,61355
61353,61363
61353,61364
61353,61365
61353,61366
61353,61368
61353,61391
61353,61983
61353,62009
61353,62140
61353,65394
61353,65395
61353,65410
61353,65411
61353,66696
61353,66698
61353,66703
61353,66704
61353,66705
61353,66706
61353,66707
61353,66708
61353,66709
61353,66711
61353,66712
61353,66713
61353,66714
61353,66715
61353,66716
61353,66717
61353,66718
61353,66719
61353,66720
61353,66722
61353,66723
61353,66724
61353,66725
61353,66726
61353,66728
61353,66729
61353,66730
61353,66731
61353,66733
61353,66734
61353,66736
61353,66737
61353,66738
61353,66739
61353,67546
61353,67547
61353,67548
61353,67549
61353,67550
61353,67551
61353,67552
61353,67553
61353,67554
61353,67556
61353,67557
61353,67558
61353,67559
61353,67560
61353,67561
61353,67562
61353,67563
61353,67564
61353,67565
61353,67566
61353,67568
61353,67569
61353,67570
61353,67575
61353,67601
61353,68715
61353,68724
61353,70686
61353,74009
61353,75557
61353,75575
61353,76154
61353,76166
61353,76239
61353,76245
61353,76255
61353,79309
61353,79368
61353,79386
61353,82570
61353,82578
61353,84617
61353,84682
61353,86686
61353,86770
61353,90311
61353,124835
61354,61355
61354,61363
61354,61364
61354,61365
61354,61366
61354,61368
61354,61391
61354,61983
61354,62009
61354,62140
61354,65394
61354,65395
61354,65410
61354,65411
61354,66696
61354,66698
61354,66703
61354,66704
61354,66705
61354,66706
61354,66707
61354,66708
61354,66709
61354,66711
61354,66712
61354,66713
61354,66714
61354,66715
61354,66716
61354,66717
61354,66718
61354,66719
61354,66720
61354,66722
61354,66723
61354,66724
61354,66725
61354,66726
61354,66728
61354,66729
61354,66730
61354,66731
61354,66733
61354,66734
61354,66736
61354,66737
61354,66738
61354,66739
61354,67546
61354,67547
61354,67548
61354,67549
61354,67550
61354,67551
61354,67552
61354,67553
61354,67554
61354,67556
61354,67557
61354,67558
61354,67559
61354,67560
61354,67561
61354,67562
61354,67563
61354,67564
61354,67565
61354,67566
61354,67568
61354,67569
61354,67570
61354,67575
61354,67601
61354,68715
61354,68724
61354,70686
61354,74009
61354,75557
61354,75575
61354,76154
61354,76166
61354,76239
61354,76245
61354,76255
61354,79309
61354,79368
61354,79386
61354,82570
61354,82578
61354,84617
61354,84682
61354,86686
61354,86770
61354,90311
61354,124835
61355,61363
61355,61364
61355,61365
61355,61366
61355,61368
61355,61391
61355,61983
61355,62009
61355,62140
61355,65394
61355,65395
61355,65410
61355,65411
61355,66696
61355,66698
61355,66703
61355,66704
61355,66705
61355,66706
61355,66707
61355,66708
61355,66709
61355,66711
61355,66712
61355,66713
61355,66714
61355,66715
61355,66716
61355,66717
61355,66718
61355,66719
61355,66720
61355,66722
61355,66723
61355,66724
61355,66725
61355,66726
61355,66728
61355,66729
61355,66730
61355,66731
61355,66733
61355,66734
61355,66736
61355,66737
61355,66738
61355,66739
61355,67546
61355,67547
61355,67548
61355,67549
61355,67550
61355,67551
61355,67552
61355,67553
61355,67554
61355,67556
61355,67557
61355,67558
61355,67559
61355,67560
61355,67561
61355,67562
61355,67563
61355,67564
61355,67565
61355,67566
61355,67568
61355,67569
61355,67570
61355,67575
61355,67601
61355,68715
61355,68724
61355,70686
61355,74009
61355,75557
61355,75575
61355,76154
61355,76166
61355,76239
61355,76245
61355,76255
61355,79309
61355,79368
61355,79386
61355,82570
61355,82578
61355,84617
61355,84682
61355,86686
61355,86770
61355,90311
61355,124835
61363,61364
61363,61365
61363,61366
61363,61368
61363,61391
61363,61983
61363,62009
61363,62140
61363,65394
61363,65395
61363,65410
61363,65411
61363,66696
61363,66698
61363,66703
61363,66704
61363,66705
61363,66706
61363,66707
61363,66708
61363,66709
61363,66711
61363,66712
61363,66713
61363,66714
61363,66715
61363,66716
61363,66717
61363,66718
61363,66719
61363,66720
61363,66722
61363,66723
61363,66724
61363,66725
61363,66726
61363,66728
61363,66729
61363,66730
61363,66731
61363,66733
61363,66734
61363,66736
61363,66737
61363,66738
61363,66739
61363,67546
61363,67547
61363,67548
61363,67549
61363,67550
61363,67551
61363,67552
61363,67553
61363,67554
61363,67556
61363,67557
61363,67558
61363,67559
61363,67560
61363,67561
61363,67562
61363,67563
61363,67564
61363,67565
61363,67566
61363,67568
61363,67569
61363,67570
61363,67575
61363,67601
61363,68715
61363,68724
61363,70686
61363,74009
61363,75557
61363,75575
61363,76154
61363,76166
61363,76239
61363,76245
61363,76255
61363,79309
61363,79368
61363,79386
61363,82570
61363,82578
61363,84617
61363,84682
61363,86686
61363,86770
61363,90311
61363,124835
61364,61365
61364,61366
61364,61368
61364,61391
61364,61983
61364,62009
61364,62140
61364,65394
61364,65395
61364,65410
61364,65411
61364,66696
61364,66698
61364,66703
61364,66704
61364,66705
61364,66706
61364,66707
61364,66708
61364,66709
61364,66711
61364,66712
61364,66713
61364,66714
61364,66715
61364,66716
61364,66717
61364,66718
61364,66719
61364,66720
61364,66722
61364,66723
61364,66724
61364,66725
61364,66726
61364,66728
61364,66729
61364,66730
61364,66731
61364,66733
61364,66734
61364,66736
61364,66737
61364,66738
61364,66739
61364,67546
61364,67547
61364,67548
61364,67549
61364,67550
61364,67551
61364,67552
61364,67553
61364,67554
61364,67556
61364,67557
61364,67558
61364,67559
61364,67560
61364,67561
61364,67562
61364,67563
61364,67564
61364,67565
61364,67566
61364,67568
61364,67569
61364,67570
61364,67575
61364,67601
61364,68715
61364,68724
61364,70686
61364,74009
61364,75557
61364,75575
61364,76154
61364,76166
61364,76239
61364,76245
61364,76255
61364,79309
61364,79368
61364,79386
61364,82570
61364,82578
61364,84617
61364,84682
61364,86686
61364,86770
61364,90311
61364,124835
61365,61366
61365,61368
61365,61391
61365,61983
61365,62009
61365,62140
61365,65394
61365,65395
61365,65410
61365,65411
61365,66696
61365,66698
61365,66703
61365,66704
61365,66705
61365,66706
61365,66707
61365,66708
61365,66709
61365,66711
61365,66712
61365,66713
61365,66714
61365,66715
61365,66716
61365,66717
61365,66718
61365,66719
61365,66720
61365,66722
61365,66723
61365,66724
61365,66725
61365,66726
61365,66728
61365,66729
61365,66730
61365,66731
61365,66733
61365,66734
61365,66736
61365,66737
61365,66738
61365,66739
61365,67546
61365,67547
61365,67548
61365,67549
61365,67550
61365,67551
61365,67552
61365,67553
61365,67554
61365,67556
61365,67557
61365,67558
61365,67559
61365,67560
61365,67561
61365,67562
61365,67563
61365,67564
61365,67565
61365,67566
61365,67568
61365,67569
61365,67570
61365,67575
61365,67601
61365,68715
61365,68724
61365,70686
61365,74009
61365,75557
61365,75575
61365,76154
61365,76166
61365,76239
61365,76245
61365,76255
61365,79309
61365,79368
61365,79386
61365,82570
61365,82578
61365,84617
61365,84682
61365,86686
61365,86770
61365,90311
61365,124835
61366,61368
61366,61391
61366,61983
61366,62009
61366,62140
61366,65394
61366,65395
61366,65410
61366,65411
61366,66696
61366,66698
61366,66703
61366,66704
61366,66705
61366,66706
61366,66707
61366,66708
61366,66709
61366,66711
61366,66712
61366,66713
61366,66714
61366,66715
61366,66716
61366,66717
61366,66718
61366,66719
61366,66720
61366,66722
61366,66723
61366,66724
61366,66725
61366,66726
61366,66728
61366,66729
61366,66730
61366,66731
61366,66733
61366,66734
61366,66736
61366,66737
61366,66738
61366,66739
61366,67546
61366,67547
61366,67548
61366,67549
61366,67550
61366,67551
61366,67552
61366,67553
61366,67554
61366,67556
61366,67557
61366,67558
61366,67559
61366,67560
61366,67561
61366,67562
61366,67563
61366,67564
61366,67565
61366,67566
61366,67568
61366,67569
61366,67570
61366,67575
61366,67601
61366,68715
61366,68724
61366,70686
61366,74009
61366,75557
61366,75575
61366,76154
61366,76166
61366,76239
61366,76245
61366,76255
61366,79309
61366,79368
61366,79386
61366,82570
61366,82578
61366,84617
61366,84682
61366,86686
61366,86770
61366,90311
61366,124835
61368,61391
61368,61983
61368,62009
61368,62140
61368,65394
61368,65395
61368,65410
61368,65411
61368,66696
61368,66698
61368,66703
61368,66704
61368,66705
61368,66706
61368,66707
61368,66708
61368,66709
61368,66711
61368,66712
61368,66713
61368,66714
61368,66715
61368,66716
61368,66717
61368,66718
61368,66719
61368,66720
61368,66722
61368,66723
61368,66724
61368,66725
61368,66726
61368,66728
61368,66729
61368,66730
61368,66731
61368,66733
61368,66734
61368,66736
61368,66737
61368,66738
61368,66739
61368,67546
61368,67547
61368,67548
61368,67549
61368,67550
61368,67551
61368,67552
61368,67553
61368,67554
61368,67556
61368,67557
61368,67558
61368,67559
61368,67560
61368,67561
61368,67562
61368,67563
61368,67564
61368,67565
61368,67566
61368,67568
61368,67569
61368,67570
61368,67575
61368,67601
61368,68715
61368,68724
61368,70686
61368,74009
61368,75557
61368,75575
61368,76154
61368,76166
61368,76239
61368,76245
61368,76255
61368,79309
61368,79368
61368,79386
61368,82570
61368,82578
61368,84617
61368,84682
61368,86686
61368,86770
61368,90311
61368,124835
61381,75539
61381,79319
61381,82490
61381,82604
61381,127123
61381,127145
61381,129806
61383,61821
61383,61822
61383,62024
61383,74054
61383,75476
61383,75517
61383,75555
61391,61983
61391,62009
61391,62140
61391,65394
61391,65395
61391,65410
61391,65411
61391,66696
61391,66698
61391,66703
61391,66704
61391,66705
61391,66706
61391,66707
61391,66708
61391,66709
61391,66711
61391,66712
61391,66713
61391,66714
61391,66715
61391,66716
61391,66717
61391,66718
61391,66719
61391,66720
61391,66722
61391,66723
61391,66724
61391,66725
61391,66726
61391,66728
61391,66729
61391,66730
61391,66731
61391,66733
61391,66734
61391,66736
61391,66737
61391,66738
61391,66739
61391,67546
61391,67547
61391,67548
61391,67549
61391,67550
61391,67551
61391,67552
61391,67553
61391,67554
61391,67556
61391,67557
61391,67558
61391,67559
61391,67560
61391,67561
61391,67562
61391,67563
61391,67564
61391,67565
61391,67566
61391,67568
61391,67569
61391,67570
61391,67575
61391,67601
61391,68715
61391,68724
61391,70686
61391,74009
61391,75557
61391,75575
61391,76154
61391,76166
61391,76239
61391,76245
61391,76255
61391,79309
61391,79368
61391,79386
61391,82570
61391,82578
61391,84617
61391,84682
61391,86686
61391,86770
61391,90311
61391,124835
61437,61438
61437,61439
61437,61440
61437,73052
61437,85618
61437,89063
61437,89765
61438,61439
61438,61440
61438,73052
61438,85618
61438,89063
61438,89765
61439,61440
61439,73052
61439,85618
61439,89063
61439,89765
61440,73052
61440,85618
61440,89063
61440,89765
61447,72598
61518,65658
61518,74251
61518,74262
61518,74271
61518,76737
61518,76787
61518,76822
61518,77804
61518,78829
61518,78830
61518,78831
61518,80763
61518,81409
61518,81453
61518,81464
61518,81623
61518,81632
61518,81788
61518,83592
61518,83843
61518,84617
61518,84682
61518,87701
61518,90051
61518,90116
61518,90120
61518,90150
61518,90970
61518,95109
61522,72644
61522,76750
61522,76755
61522,78385
61522,79870
61522,79874
61522,79900
61522,83377
61522,84441
61522,84452
61522,84496
61522,87533
61522,87626
61522,90090
61522,95127
61522,95130
61522,95140
61522,99487
61522,99541
61522,102923
61522,102930
61522,102939
61522,103100
61522,122034
61609,61610
61609,61611
61610,61611
61687,61688
61687,65015
61688,65015
61712,61839
61713,61838
61748,61749
61774,61775
61774,61776
61774,61777
61775,61776
61775,61777
61776,61777
61821,61822
61821,62024
61821,62039
61821,67573
61821,68738
61821,70672
61821,74054
61821,75476
61821,75517
61821,75538
61821,75555
61821,76114
61821,76140
61821,76179
61821,76215
61821,76263
61821,76307
61821,79324
61821,79335
61821,86785
61821,86868
61821,90334
61821,92865
61821,92913
61821,92933
61821,92970
61821,93076
61821,95694
61821,95715
61821,107935
61821,108000
61821,108002
61821,108008
61821,110002
61821,110954
61821,124716
61821,124742
61821,124780
61821,124834
61821,124905
61821,126209
61821,126219
61821,127277
61821,127640
61821,128475
61821,128939
61821,129698
61821,129849
61822,62024
61822,62039
61822,67573
61822,68738
61822,70672
61822,74054
61822,75476
61822,75517
61822,75538
61822,75555
61822,76114
61822,76140
61822,76179
61822,76215
61822,76263
61822,76307
61822,79324
61822,79335
61822,86785
61822,86868
61822,90334
61822,92865
61822,92913
61822,92933
61822,92970
61822,93076
61822,95694
61822,95715
61822,107935
61822,108000
61822,108002
61822,108008
61822,110002
61822,110954
61822,124716
61822,124742
61822,124780
61822,124834
61822,124905
61822,126209
61822,126219
61822,127277
61822,127640
61822,128475
61822,128939
61822,129698
61822,129849
61861,65269
61861,65590
61861,66461
61861,66772
61861,67405
61861,68209
61861,68325
61861,72376
61861,72762
61861,73616
61861,74197
61861,74735
61861,74761
61861,74764
61861,74765
61861,75656
61861,76068
61861,76451
61861,76458
61861,76524
61861,76737
61861,77014
61861,77111
61861,77847
61861,77862
61861,78461
61861,78583
61861,80361
61861,80889
61861,81824
61861,81901
61861,85107
61861,85162
61861,85290
61861,85508
61861,85516
61861,85527
61861,85618
61861,86323
61861,86331
61861,86362
61861,87099
61861,88669
61870,61871
61870,61872
61871,61872
61884,61925
61884,70858
61884,78116
61884,82964
61884,120708
61900,61907
61900,70855
61900,78130
61907,70855
61907,78130
61925,70858
61925,78116
61925,82964
61925,120708
61960,67310
61960,74374
61960,76412
61983,62009
61983,62140
61983,65394
61983,65395
61983,65410
61983,65411
61983,66696
61983,66698
61983,66703
61983,66704
61983,66705
61983,66706
61983,66707
61983,66708
61983,66709
61983,66711
61983,66712
61983,66713
61983,66714
61983,66715
61983,66716
61983,66717
61983,66718
61983,66719
61983,66720
61983,66722
61983,66723
61983,66724
61983,66725
61983,66726
61983,66728
61983,66729
61983,66730
61983,66731
61983,66733
61983,66734
61983,66736
61983,66737
61983,66738
61983,66739
61983,67546
61983,67547
61983,67548
61983,67549
61983,67550
61983,67551
61983,67552
61983,67553
61983,67554
61983,67556
61983,67557
61983,67558
61983,67559
61983,67560
61983,67561
61983,67562
61983,67563
61983,67564
61983,67565
61983,67566
61983,67568
61983,67569
61983,67570
61983,67575
61983,67601
61983,68715
61983,68724
61983,70686
61983,74009
61983,75557
61983,75575
61983,76154
61983,76166
61983,76239
61983,76245
61983,76255
61983,79309
61983,79368
61983,79386
61983,82570
61983,82578
61983,84617
61983,84682
61983,86686
61983,86770
61983,90311
61983,124835
61992,70653
61992,82490
61992,82604
61992,92842
61992,92859
61992,92913
61992,109920
61992,109972
61992,124813
61992,127123
62009,62140
62009,65394
62009,65395
62009,65410
62009,65411
62009,66696
62009,66698
62009,66703
62009,66704
62009,66705
62009,66706
62009,66707
62009,66708
62009,66709
62009,66711
62009,66712
62009,66713
62009,66714
62009,66715
62009,66716
62009,66717
62009,66718
62009,66719
62009,66720
62009,66722
62009,66723
62009,66724
62009,66725
62009,66726
62009,66728
62009,66729
62009,66730
62009,66731
62009,66733
62009,66734
62009,66736
62009,66737
62009,66738
62009,66739
62009,67546
62009,67547
62009,67548
62009,67549
62009,67550
62009,67551
62009,67552
62009,67553
62009,67554
62009,67556
62009,67557
62009,67558
62009,67559
62009,67560
62009,67561
62009,67562
62009,67563
62009,67564
62009,67565
62009,67566
62009,67568
62009,67569
62009,67570
62009,67575
62009,67601
62009,68715
62009,68724
62009,70686
62009,74009
62009,75557
62009,75575
62009,76154
62009,76166
62009,76239
62009,76245
62009,76255
62009,79309
62009,79368
62009,79386
62009,82570
62009,82578
62009,84617
62009,84682
62009,86686
62009,86770
62009,90311
62009,124835
62024,62039
62024,67573
62024,68738
62024,70672
62024,74054
62024,75476
62024,75517
62024,75538
62024,75555
62024,76114
62024,76140
62024,76179
62024,76215
62024,76263
62024,76307
62024,79324
62024,79335
62024,86785
62024,86868
62024,90334
62024,92865
62024,92913
62024,92933
62024,92970
62024,93076
62024,95694
62024,95715
62024,107935
62024,108000
62024,108002
62024,108008
62024,110002
62024,110954
62024,124716
62024,124742
62024,124780
62024,124834
62024,124905
62024,126209
62024,126219
62024,127277
62024,127640
62024,128475
62024,128939
62024,129698
62024,129849
62033,92913
62039,67573
62039,68738
62039,70672
62039,74054
62039,75476
62039,75517
62039,75538
62039,75555
62039,76140
62039,76179
62039,76215
62039,76263
62039,76307
62039,79324
62039,86785
62039,86868
62039,90334
62039,92865
62039,92913
62039,92933
62039,93076
62039,95694
62039,95715
62039,107935
62039,108000
62039,108002
62039,108008
62039,110002
62039,110954
62039,124742
62039,124780
62039,124834
62039,124905
62039,126209
62039,126219
62039,127277
62039,127640
62039,128475
62039,128939
62039,129698
62039,129849
62140,65394
62140,65395
62140,65410
62140,65411
62140,66696
62140,66698
62140,66703
62140,66704
62140,66705
62140,66706
62140,66707
62140,66708
62140,66709
62140,66711
62140,66712
62140,66713
62140,66714
62140,66715
62140,66716
62140,66717
62140,66718
62140,66719
62140,66720
62140,66722
62140,66723
62140,66724
62140,66725
62140,66726
62140,66728
62140,66729
62140,66730
62140,66731
62140,66733
62140,66734
62140,66736
62140,66737
62140,66738
62140,66739
62140,67546
62140,67547
62140,67548
62140,67549
62140,67550
62140,67551
62140,67552
62140,67553
62140,67554
62140,67556
62140,67557
62140,67558
62140,67559
62140,67560
62140,67561
62140,67562
62140,67563
62140,67564
62140,67565
62140,67566
62140,67568
62140,67569
62140,67570
62140,67575
62140,67601
62140,68715
62140,68724
62140,70686
62140,74009
62140,75557
62140,75575
62140,76154
62140,76166
62140,76239
62140,76245
62140,76255
62140,79309
62140,79368
62140,79386
62140,82570
62140,82578
62140,84617
62140,84682
62140,86686
62140,86770
62140,90311
62140,124835
62178,114471
62204,62205
62204,62206
62204,62207
62204,62208
62205,62206
62205,62207
62205,62208
62206,62207
62206,62208
62207,62208
62209,62210
62209,62211
62210,62211
62225,102667
62225,110578
62225,124517
62260,81717
62260,86369
62260,90523
62260,92754
62260,105536
62260,107719
62260,108610
62260,115389
62260,116353
62317,78583
62317,141820
62342,65066
62342,65254
62342,72762
62342,74375
62342,74786
62342,75152
62342,75656
62342,76068
62342,76312
62342,76476
62342,76851
62342,77014
62342,77111
62342,77988
62342,78867
62342,81471
62342,81675
62342,81682
62342,81885
62342,85162
62342,85290
62342,85910
62342,85915
62342,86646
62342,87088
62342,87099
62342,87844
62342,88683
62342,91633
62342,91953
62342,92728
62342,93686
62342,94062
62342,95298
62342,95914
62342,95919
62342,96873
62342,97728
62342,98106
62342,98319
62342,98320
62342,98931
62342,99133
62342,99156
62342,99764
62342,100526
62342,100784
62342,101156
62342,102667
62342,102868
62342,103126
62342,104976
62342,107017
62342,107173
62342,108105
62342,108109
62342,108630
62342,110582
62342,110694
62342,111660
62342,111798
62342,114312
62342,114443
62342,114599
62342,116110
62342,116158
62342,116868
62342,117250
62342,117600
62342,118165
62342,118236
62342,118641
62342,118715
62342,118809
62342,118874
62342,118889
62342,119209
62342,120903
62342,122476
62342,122773
62342,122995
62342,123016
62342,123028
62342,123043
62342,123091
62342,123946
62342,124257
62342,124482
62342,125146
62342,138646
62342,139466
62342,139632
62342,139910
62342,141606
62342,141820
62367,110264
62405,64912
62405,67534
62405,67902
62405,68646
62405,72220
62405,72377
62405,72378
62405,72400
62405,75434
62405,75656
62405,77469
62405,81535
62405,84860
62405,86618
62405,86943
62405,87088
62405,88706
62405,91435
62405,93213
62405,93225
62405,93235
62405,93241
62405,93354
62405,93362
62405,93410
62405,93952
62405,96446
62405,98931
62405,99651
62405,99757
62405,105208
62405,106899
62405,107173
62405,107438
62405,109754
62405,111745
62405,114554
62405,116394
62405,117250
62405,118809
62405,122427
62405,122476
62405,122773
62405,126946
62405,128196
62405,128385
62405,131352
62405,131354
62405,131359
62492,108547
62569,62570
62569,65021
62570,65021
62575,65066
62575,68209
62575,72376
62575,74375
62575,74735
62575,74761
62575,74765
62575,75105
62575,75205
62575,75656
62575,76476
62575,76851
62575,77111
62575,77847
62575,77862
62575,81252
62575,81885
62575,81901
62575,85162
62575,85910
62575,85915
62575,86362
62575,86369
62575,86618
62575,87088
62575,94062
62575,97728
62575,98931
62575,100811
62575,100817
62575,107017
62575,108630
62575,109754
62575,110342
62575,110582
62575,111084
62575,111660
62575,113148
62575,114554
62575,114599
62575,116110
62575,116353
62575,117250
62575,118641
62575,118889
62575,119298
62575,119315
62575,120656
62575,120670
62575,120903
62575,120908
62575,122285
62575,122476
62575,124257
62575,125146
62575,139466
62575,141606
62720,62721
62785,67834
62785,73929
62785,77333
62785,77347
62785,77363
62785,78829
62785,78831
62785,79810
62785,80818
62785,81585
62785,81970
62785,81981
62785,82013
62785,82022
62785,83877
62785,83916
62785,83924
62785,85680
62785,85952
62785,85954
62785,85966
62785,86045
62785,87198
62785,87203
62785,87264
62785,87288
62785,87321
62785,87322
62785,87356
62785,88706
62785,89842
62785,89869
62785,89887
62785,89888
62785,91060
62785,93213
62785,93225
62785,93235
62785,93283
62785,93290
62785,93323
62785,93444
62785,93451
62785,93487
62785,93502
62785,93515
62785,93536
62785,93617
62785,93639
62785,94950
62785,94970
62785,96871
62785,96873
62785,96906
62785,96921
62785,96941
62785,96953
62785,98123
62785,98132
62785,98137
62785,99040
62785,99069
62785,99071
62785,105872
62785,106786
62785,106788
62785,107609
62785,108900
62785,108912
62785,111743
62785,112261
62785,112266
62785,112283
62785,112363
62785,115468
62785,122803
62785,123182
62785,125477
62785,125522
62785,125577
62785,125585
62785,125588
62785,135034
62785,135313
62785,135325
62785,135347
62785,135632
62785,135846
62785,135918
62785,135936
62785,135956
62785,135958
62785,135963
62785,135981
62785,135990
62785,141252
62785,141273
62785,141288
62785,141298
62785,141302
62785,141303
62785,141367
62785,141398
62785,141430
62937,62938
62937,62939
62938,62939
62940,62941
62980,62981
62983,62984
62983,62985
62984,62985
63012,63013
63015,67633
63015,67634
63016,67633
63016,67634
63038,63039
63038,68127
63038,68128
63038,68129
63039,68127
63039,68128
63039,68129
63061,63062
63061,63063
63061,63220
63061,63221
63061,63222
63062,63063
63062,63220
63062,63221
63062,63222
63063,63220
63063,63221
63063,63222
63134,63135
63134,72647
63135,72647
63141,63146
63141,63154
63141,63164
63141,63171
63141,63228
63141,66348
63141,68959
63141,68980
63141,69082
63141,74989
63141,75028
63141,75656
63141,77166
63141,77240
63141,77260
63141,77274
63141,77306
63141,79005
63141,79041
63141,79046
63141,79091
63141,80142
63141,80149
63141,80170
63141,80205
63141,85339
63141,85377
63141,88084
63141,88141
63141,88142
63141,90717
63141,97255
63141,102383
63141,102400
63141,102462
63141,102479
63141,102496
63141,106450
63141,106519
63141,106540
63141,106555
63141,106570
63141,106576
63141,121651
63141,121654
63141,121673
63141,121802
63141,121860
63141,121931
63146,63154
63146,63164
63146,63171
63146,63228
63146,66348
63146,68959
63146,68980
63146,69082
63146,74989
63146,75028
63146,75656
63146,77166
63146,77240
63146,77260
63146,77274
63146,77306
63146,79005
63146,79041
63146,79046
63146,79091
63146,80142
63146,80149
63146,80170
63146,80205
63146,85339
63146,85377
63146,88084
63146,88141
63146,88142
63146,90717
63146,97255
63146,102383
63146,102400
63146,102462
63146,102479
63146,102496
63146,106450
63146,106519
63146,106540
63146,106555
63146,106570
63146,106576
63146,121651
63146,121654
63146,121673
63146,121802
63146,121860
63146,121931
63154,63164
63154,63171
63154,63228
63154,66348
63154,68959
63154,68980
63154,69082
63154,74989
63154,75028
63154,75656
63154,77166
63154,77240
63154,77260
63154,77274
63154,77306
63154,79005
63154,79041
63154,79046
63154,79091
63154,80142
63154,80149
63154,80170
63154,80205
63154,85339
63154,85377
63154,88084
63154,88141
63154,88142
63154,90717
63154,97255
63154,102383
63154,102400
63154,102462
63154,102479
63154,102496
63154,106450
63154,106519
63154,106540
63154,106555
63154,106570
63154,106576
63154,121651
63154,121654
63154,121673
63154,121802
63154,121860
63154,121931
63164,63171
63164,63228
63164,66348
63164,68959
63164,68980
63164,69082
63164,74989
63164,75028
63164,75656
63164,77166
63164,77240
63164,77260
63164,77274
63164,77306
63164,79005
63164,79041
63164,79046
63164,79091
63164,80142
63164,80149
63164,80170
63164,80205
63164,85339
63164,85377
63164,88084
63164,88141
63164,88142
63164,90717
63164,97255
63164,102383
63164,102400
63164,102462
63164,102479
63164,102496
63164,106450
63164,106519
63164,106540
63164,106555
63164,106570
63164,106576
63164,121651
63164,121654
63164,121673
63164,121802
63164,121860
63164,121931
63171,63228
63171,66348
63171,68959
63171,68980
63171,69082
63171,74989
63171,75028
63171,75656
63171,77166
63171,77240
63171,77260
63171,77274
63171,77306
63171,79005
63171,79041
63171,79046
63171,79091
63171,80142
63171,80149
63171,80170
63171,80205
63171,85339
63171,85377
63171,88084
63171,88141
63171,88142
63171,90717
63171,97255
63171,102383
63171,102400
63171,102462
63171,102479
63171,102496
63171,106450
63171,106519
63171,106540
63171,106555
63171,106570
63171,106576
63171,121651
63171,121654
63171,121673
63171,121802
63171,121860
63171,121931
63220,63221
63220,63222
63221,63222
63228,66348
63228,68959
63228,68980
63228,69082
63228,74989
63228,75028
63228,75656
63228,77166
63228,77240
63228,77260
63228,77274
63228,77306
63228,79005
63228,79041
63228,79046
63228,79091
63228,79161
63228,80142
63228,80149
63228,80170
63228,80205
63228,85339
63228,85377
63228,87992
63228,88084
63228,88141
63228,88142
63228,90717
63228,97255
63228,102383
63228,102400
63228,102462
63228,102479
63228,102496
63228,106450
63228,106519
63228,106540
63228,106555
63228,106570
63228,106576
63228,121651
63228,121654
63228,121673
63228,121802
63228,121860
63228,121931
63241,63242
63246,63247
63322,70473
63322,116647
63322,137412
63354,78335
63354,86396
63354,137400
63369,67773
63369,74062
63369,74065
63369,92791
63369,116619
63442,64446
63442,66994
63442,67030
63442,67982
63442,103713
63442,109321
63442,109399
63442,109456
63442,109607
63442,133246
63442,133312
63465,79517
63465,79619
63465,96081
63465,109440
63465,109471
63465,132120
63465,132198
63465,132253
63465,132293
63465,133509
63465,133535
63466,64460
63466,79547
63466,79601
63466,109371
63503,66461
63503,66475
63503,66476
63503,66518
63503,66519
63503,74735
63503,74747
63503,74761
63503,74764
63503,74765
63503,76451
63503,76458
63503,76466
63503,76468
63503,76476
63503,77847
63503,77862
63503,77892
63503,80324
63503,80337
63503,80361
63503,85508
63503,85516
63503,85527
63503,85545
63503,86323
63503,86331
63503,86362
63503,88620
63503,88640
63503,88653
63503,91952
63503,91953
63503,91955
63503,91965
63503,92728
63503,105208
63503,107173
63503,122239
63503,122285
63503,128411
63503,128445
63503,141728
63503,141749
63531,63532
63531,64988
63531,65007
63532,64988
63532,65007
63560,63561
63571,63572
63617,63618
63621,99851
63667,63675
63667,65517
63667,65563
63667,70817
63667,74420
63667,76373
63667,86957
63667,94237
63667,103211
63667,120627
63667,120670
63667,121008
63675,65517
63675,65563
63675,70817
63675,74420
63675,76373
63675,86957
63675,94237
63675,103211
63675,120627
63675,120670
63675,121008
63843,65896
63843,80860
63843,102195
63881,63882
63881,63883
63882,63883
64250,68378
64250,85910
64250,85915
64381,66638
64381,66682
64381,72169
64381,72192
64381,75105
64381,75152
64381,75182
64381,75247
64381,77014
64381,79941
64381,85225
64381,85290
64381,88541
64381,104891
64381,104911
64381,104915
64381,104976
64381,116868
64381,122995
64381,123016
64381,123028
64381,123043
64381,123074
64381,123091
64381,123097
64381,138646
64381,138654
64381,138670
64381,138676
64381,138694
64446,66994
64446,67030
64446,67982
64446,103713
64446,109321
64446,109399
64446,109456
64446,109607
64446,133246
64446,133312
64451,65795
64451,74561
64456,67024
64456,67026
64460,79547
64460,79601
64460,109371
64471,64472
64477,137414
64533,64534
64568,64569
